"","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","Location_Canberra","Location_Adelaide","Location_Melbourne","Location_Sydney","Season_fall","Season_spring","Season_winter","Season_summer","WindGustDir_NNW","WindGustDir_SW","WindGustDir_SSW","WindGustDir_N","WindGustDir_WNW","WindGustDir_WSW","WindGustDir_ENE","WindGustDir_SE","WindGustDir_ESE","WindGustDir_W","WindGustDir_S","WindGustDir_NW","WindGustDir_NE","WindGustDir_E","WindGustDir_SSE","WindGustDir_NNE","WindDir9am_SE","WindDir9am_S","WindDir9am_N","WindDir9am_NE","WindDir9am_NW","WindDir9am_ESE","WindDir9am_SW","WindDir9am_W","WindDir9am_WSW","WindDir9am_SSW","WindDir9am_NNE","WindDir9am_WNW","WindDir9am_E","WindDir9am_NNW","WindDir9am_SSE","WindDir9am_ENE","WindDir3pm_NW","WindDir3pm_SW","WindDir3pm_SSE","WindDir3pm_WSW","WindDir3pm_N","WindDir3pm_WNW","WindDir3pm_ESE","WindDir3pm_SE","WindDir3pm_W","WindDir3pm_S","WindDir3pm_NNW","WindDir3pm_SSW","WindDir3pm_NNE","WindDir3pm_ENE","WindDir3pm_E","WindDir3pm_NE"
"6610",0.4,19.8,0,2.2,9.6,20,"S","WNW",2,9,79,36,1026,1021.7,0,1,7.4,19.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6611",9.8,19.1,0,4.2,12.4,50,"SE","SSE",22,15,48,32,1019.6,1018.4,7,8,12.6,18.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6612",10.8,21.5,82.2,4.6,12.7,37,"WSW","S",9,22,57,45,1026,1024.2,3,1,15,20.2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6613",8.2,23.2,0,2.8,10.7,22,"N","E",15,7,76,37,1033.7,1030.3,0,0,11.9,22.2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6614",21.5,28.8,0,6.4,12,33,"W","E",7,22,63,58,1017,1015.1,2,1,25.4,27.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6615",6.7,10.7,39,4.6,8.4,76,"NW","NW",31,39,77,59,1008.6,1010.1,6,5,7.9,9.7,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6616",14,26.2,0,5,1.3,30,"E","S",2,2,76,64,1012.9,1009.5,6,6,17.1,22.3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6617",8.3,14.1,1.4,1.2,5.7,39,"WNW","WNW",17,22,72,71,1013.5,1012.6,7,7,9.4,12.5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6618",15.8,20.8,0,10.6,4,69,"S","S",33,22,59,74,1028.7,1029.8,7,8,19.8,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6619",10.9,19.3,0,5.8,6.8,54,"SW","SW",26,30,91,59,1009,1009.8,5,7,12.8,17.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6620",3.1,15.2,0,1.8,9.5,43,"N","NNE",15,22,80,40,1032.9,1030.2,1,1,4.5,14.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6621",9.7,19,0.4,0.8,5.6,31,"N","NNE",19,15,90,51,1031.4,1027.7,7,7,10.2,18.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6622",9.1,18.1,0,2.6,4,24,"W","ESE",17,15,76,64,1032.1,1029.6,7,3,10.9,16.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6623",16.7,34.9,0,4.2,11.7,54,"SSW","ESE",6,9,59,15,1020.1,1017.1,7,6,22.9,34.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6624",9.7,16.8,0,2.4,3,67,"N","NNE",22,31,63,54,1011.5,1002.5,6,7,11.7,16.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6625",7,12.3,0,2.4,7.6,54,"NNW","NW",26,33,74,69,1012.1,1007.2,7,8,8,9.9,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6626",17.8,26.5,15.2,3.8,5.8,44,"ESE","E",9,24,93,70,1016.7,1013.8,8,4,19.9,25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6627",12.1,26.7,1.8,7.2,1.8,76,"N","N",52,43,35,30,1018.2,1014.4,7,6,18.9,24.3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6628",17.6,22.6,9.4,1.4,2,35,"ENE","E",7,22,85,71,1014.8,1015.2,7,6,20.6,20.6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6629",11.5,15.7,0.8,3.2,1.9,39,"SW","W",20,19,58,58,1014.3,1013.8,6,3,13.7,14.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6630",17.7,25.4,0,14.2,8.6,59,"NNE","NNE",22,20,23,20,1012.8,1003.9,1,2,19.7,24.8,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6631",4.5,20.6,0,5.7,6.8,54,"WNW","NW",20,31,48,35,1013.6,1012.6,8,7,13.7,19.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6632",17.5,26.7,0,7.2,7.6,35,"NNE","WSW",9,13,20,39,1012.6,1011.7,5,1,24.1,24.7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6633",12.7,18.2,0,4.2,6.9,44,"SE","SE",20,19,56,49,1038,1036.7,1,2,15.7,17.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6634",10.9,17.1,3.8,2.4,5.8,91,"W","W",35,30,65,56,1008.9,1011.4,6,7,12.3,15.4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6635",20.3,28.3,0,12.6,13,44,"NE","NE",17,26,51,45,1014.9,1012,1,1,24.7,27.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6636",10.7,15.1,16.6,2.4,1.2,56,"NNW","WNW",19,17,89,78,1006.5,1007.9,3,5,11.3,14.3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6637",10,16.9,12.2,4.2,7.5,54,"N","NW",17,26,91,40,1011.7,1009.2,1,7,11.1,16.7,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6638",14,27.3,0,7.6,10.3,37,"SSW","NE",24,13,67,42,1013.9,1013.6,1,1,17.6,23.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6639",9.9,16.1,0,3,5.9,44,"W","W",15,28,69,28,1016.2,1013.4,6,2,10.4,15.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6640",18.5,23.8,0,9,9.7,30,"WSW","SSW",9,17,74,71,1017.2,1016,7,7,19.2,21.6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6641",18.6,35.3,0,5.8,5.5,31,"NE","WSW",11,17,26,15,1016,1012,6,5,25.6,33.3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6642",10.8,21.2,0,1.8,6.6,22,"ENE","NW",9,7,66,48,1028.4,1024.7,2,4,15.7,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6643",6.1,17.5,0,5.4,10.8,44,"WNW","NW",20,26,50,44,1014.5,1013.1,1,1,11.1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6644",8.8,14.5,5.6,4.2,5.7,22,"NNE","N",7,13,98,89,1026,1024.1,7,8,11.1,13,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6645",9,16.8,0,2.4,7.2,28,"NNW","SW",7,19,79,71,1027.2,1025.5,3,1,13,14.8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6646",19.3,26.2,95.2,4.2,4.5,70,"WNW","SSE",11,24,93,71,1001.7,1004.9,8,6,21.5,24,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6647",5.9,23.2,5.2,4.2,7.6,61,"NNW","NW",9,26,53,23,1008.5,1005.5,1,1,13.7,22.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6648",12,18.2,0,5.8,8.7,56,"SSE","S",31,41,51,36,1021,1021.9,7,4,13.3,17.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6649",14.3,33.7,0,8,10,65,"N","NNW",19,31,11,9,1012.2,1005.8,8,8,25.3,33.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6650",5,23.6,0,8.6,11.3,39,"SE","NW",9,19,50,22,1013.1,1010,1,0,10.7,22.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6651",10.9,15.5,0,2.2,2,35,"NW","SSW",13,19,55,56,1015.1,1015.7,8,7,13.7,14.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6652",11.3,21.6,0,0.8,8.2,35,"W","ENE",20,17,76,63,1021.3,1017,8,7,13.6,18.7,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6653",7.2,14.3,2,3.8,7.1,50,"W","S",30,13,57,53,1018.7,1021.7,6,7,9.7,11.8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6654",12.5,27.7,0,7.6,12.6,46,"N","S",19,28,60,45,1017.8,1014.6,1,5,17.3,23.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6655",6.9,10.4,5,1.2,0.3,37,"N","N",13,11,80,71,1017.1,1017,8,7,7.3,10.3,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6656",0.4,17,0,5.7,8.6,35,"NE","NW",4,15,72,50,1022.5,1018.4,8,8,9.6,15.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6657",19.4,29.8,0.2,9,7.4,35,"W","E",17,30,38,28,1009.7,1006.8,7,7,22.6,29.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6658",13.8,19.7,4,14.8,6.8,57,"WSW","WSW",24,24,56,47,1016.1,1017.9,1,4,15.4,18.5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6659",-2.5,17.7,0,5.7,5.7,41,"W","NW",2,28,83,53,1026.5,1022.2,4,3,5.4,15.3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6660",8.9,16.8,0.4,4.2,6.8,52,"NE","NNE",15,20,69,52,1019,1011.6,7,3,13.2,16.7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6661",19.6,32,0,9.4,12.8,43,"WSW","SE",17,26,30,26,1008.9,1007.3,1,1,25.3,28.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6662",12.1,28.7,0,8.6,6.7,59,"NNW","WNW",4,19,66,37,1021,1018,3,6,16.7,25.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6663",12.9,23.4,0,3.6,5.7,43,"SSE","ESE",17,24,73,49,1023.3,1021.1,6,8,15.9,21.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6664",13.1,17.1,0,5.7,0.3,28,"SE","SSE",7,11,73,58,1029.8,1026.2,0,1,14.3,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6665",15.4,25.3,0,4.2,8.2,65,"S","ESE",13,15,61,43,1012.2,1008.9,8,7,17.7,24.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6666",22,27,9.4,4.6,7.5,44,"ENE","E",22,20,82,67,1014.4,1014.3,8,7,24,26.6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6667",13.5,28.3,0.6,1.6,8.5,31,"W","WSW",7,13,71,54,1021.1,1017.7,2,7,18.1,25.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6668",14.2,25.1,0,6.6,12.2,31,"SSW","SSE",6,15,62,50,1026.4,1024.2,1,1,18.1,23.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6669",9.4,29.3,0,14.4,11.6,31,"N","W",11,9,43,16,1014.9,1009.1,7,6,17,27.1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6670",20.4,28.1,6.8,7.8,4.6,31,"WNW","ESE",7,19,94,61,1024.2,1023.3,7,5,22.1,25.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6671",20.2,24.7,0.2,4.4,4.6,31,"E","E",20,20,60,54,1023.2,1021,5,7,22.4,23.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6672",22.8,27,0,8,6.9,33,"E","E",20,22,56,57,1015.1,1015.7,6,7,25.6,25.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6673",7.9,13.8,0.2,1.8,5.7,20,"N","E",4,6,76,45,1028.3,1027.3,6,3,10.4,12.6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6674",18,23.2,1,2.2,3.5,37,"W","W",22,22,65,52,1010.8,1011,3,2,19.1,22.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6675",8.8,18.3,0,2.4,7.2,31,"W","S",22,13,69,62,1019.1,1017.8,8,8,10.5,16.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6676",15.6,35.7,0,4.2,6.8,39,"ESE","NNW",2,13,61,18,1013.4,1009.7,1,2,23.8,34.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6677",12.5,20.9,4,0.4,10.5,35,"W","SSE",19,17,59,41,1018.9,1019,1,1,15.3,20.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6678",10.6,19.3,0.2,6.4,1.1,59,"S","SSW",39,20,67,81,1011,1008.1,6,8,13.9,14.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6679",14.6,19.7,0,8,7.6,26,"N","WNW",9,11,61,48,1023.4,1019.6,8,8,16.6,19.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6680",8.2,30.1,0,5.7,8.6,44,"N","WNW",6,28,61,29,1023.4,1020.4,5,4,19,29.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6681",18.7,25.2,0,8,11.4,52,"ENE","NE",13,28,57,55,1017.4,1014.1,4,1,23.6,23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6682",11,20.9,0,4.8,5.4,74,"N","N",52,30,49,45,1016.1,1010.4,2,7,15.7,18.8,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6683",6.7,14.1,6.2,4.2,8.5,39,"SSW","SSW",4,17,89,47,1031.1,1029.6,7,8,9.9,13.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6684",12.6,23.2,0.2,1.8,9.5,28,"WNW","NE",13,17,78,54,1029.3,1025.8,1,2,14.8,21.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
