"","Date","Season","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"8871",2008-08-14,"winter","Melbourne",7.4,14.1,0.2,1.6,3.7,"WSW",56,"WSW","WSW",31,39,75,65,1025.1,1021.7,7,7,10.2,13.3,0,0
"8872",2008-09-06,"spring","Melbourne",7.3,18.9,0,2.6,7.3,"SSE",26,"WSW","S",7,17,65,45,1021.9,1018.4,2,4,11.7,18,0,0
"8873",2008-09-18,"spring","Melbourne",8.9,18.9,0,4.6,3.8,"N",69,"N","N",37,41,45,29,1016.5,1011.6,7,8,14.6,18.2,0,0
"8874",2008-09-20,"spring","Melbourne",10.8,19.2,0.2,7.4,7.9,"W",63,"NNW","W",31,33,54,26,1008.4,1008.9,7,6,14.8,17.8,0,0
"8875",2008-10-21,"spring","Melbourne",11.1,17.5,0,5.2,5.9,"S",56,"SW","S",26,33,44,49,1028,1027.4,7,5,13.6,15.9,0,1
"8876",2008-10-29,"spring","Melbourne",10.7,21.7,0,5,12.5,"SSE",39,"SSE","SSW",17,13,56,51,1024.3,1020.1,0,5,13.4,19.4,0,0
"8877",2008-11-02,"spring","Melbourne",12.5,29.1,0,4.4,8.6,"N",57,"N","NW",37,24,68,26,1018.2,1012.9,7,7,16.8,28.3,0,1
"8878",2008-11-04,"spring","Melbourne",10.7,17.3,2,4,10.5,"S",48,"SSE","S",28,19,45,50,1021.8,1018.3,6,1,12,15.3,1,0
"8879",2008-11-09,"spring","Melbourne",11.3,27.1,0,4.4,11.8,"WSW",33,"W","NW",22,11,61,32,1019,1016.9,7,1,15.6,24.5,0,0
"8880",2008-11-12,"spring","Melbourne",16.7,35.4,0,10,10.5,"NNE",65,"N","NW",30,17,41,13,1015.3,1012,7,5,23.7,34.7,0,0
"8881",2008-11-26,"spring","Melbourne",11.9,29.8,0,7.4,11.4,"N",54,"E","N",7,22,59,27,1010.9,1006.4,3,6,17.6,28.2,0,0
"8882",2008-11-29,"spring","Melbourne",13.7,19.6,5.4,3.4,3.7,"SSE",44,"SSW","S",26,24,69,50,1008.1,1008.5,7,6,15.1,19.1,1,0
"8883",2008-12-20,"summer","Melbourne",9.9,21.2,0.2,4.6,13.1,"SSE",41,"SE","SSE",15,22,60,53,1021.8,1019.7,2,6,15.2,20.4,0,0
"8884",2008-12-24,"summer","Melbourne",12.7,24.4,0,5.4,13.8,"SE",31,"SE","SSW",19,13,56,49,1013.8,1012.2,7,1,15.8,20.5,0,0
"8885",2009-01-01,"summer","Melbourne",14.7,20.4,0,5.6,8.8,"SW",69,"W","SW",33,43,68,39,1005.4,1006.5,7,7,15.9,19.6,0,0
"8886",2009-01-03,"summer","Melbourne",9.2,20.4,0.6,6.2,10.5,"SSE",31,"E","S",13,19,54,45,1021.1,1018.1,1,8,13.4,18.6,0,0
"8887",2009-01-10,"summer","Melbourne",13.3,23.4,0,7.2,10.2,"S",43,"WSW","S",7,24,67,60,1013.9,1010.5,7,2,15.8,20.3,0,0
"8888",2009-02-05,"summer","Melbourne",19.8,29.2,0,8,13.1,"SSE",39,"WSW","SSE",11,24,58,60,1005.7,1008,0,2,25.6,24.4,0,0
"8889",2009-02-11,"summer","Melbourne",14.3,20.2,0,6.8,0.7,"SSE",54,"S","S",31,33,48,46,1019.3,1019.6,7,7,15.9,18.1,0,0
"8890",2009-02-19,"summer","Melbourne",16.8,30.5,0,6.6,11.3,"SSE",37,"W","S",15,22,78,38,1009.1,1007.2,5,1,18.4,28.1,0,0
"8891",2009-02-26,"summer","Melbourne",14.2,31.2,0.2,4.4,11,"SSE",35,"WSW","SSE",9,20,86,37,1019.6,1016.5,7,1,14.5,27.3,0,0
"8892",2009-03-06,"fall","Melbourne",12.6,20.1,6.6,2.6,5.4,"SW",39,"WSW","SSW",19,15,89,55,1016.5,1015.5,8,7,13.1,18.1,1,0
"8893",2009-03-12,"fall","Melbourne",18.2,25.2,5.4,4.8,2.4,"N",59,"NNW","N",13,44,78,60,1019.2,1017.2,8,7,20.3,23.6,1,1
"8894",2009-03-16,"fall","Melbourne",12.7,21.9,0.4,5.6,5,"WSW",48,"NW","WSW",17,30,59,50,1012.1,1012.2,7,7,15.2,19.3,0,0
"8895",2009-03-18,"fall","Melbourne",14.3,28.5,0,4,8.8,"N",41,"NNE","N",13,26,63,20,1017.8,1012.8,5,1,15.2,27.1,0,0
"8896",2009-03-25,"fall","Melbourne",15.7,23.9,2.4,2.2,3.2,"SSE",31,"N","S",6,19,95,56,1016.5,1014.8,7,7,17.8,23.9,1,0
"8898",2009-04-21,"fall","Melbourne",9.4,24.6,0,2.4,10.2,"N",31,"N","NE",24,11,68,34,1024.4,1021.1,0,1,12.9,23.7,0,0
"8899",2009-05-04,"fall","Melbourne",8.9,16.8,0,1.4,0.7,"SSW",33,"W","SSW",6,19,75,73,1030.6,1030,7,7,13.5,16.4,0,0
"8900",2009-05-28,"fall","Melbourne",9.5,16.4,0.6,0.8,1.9,"S",41,"WSW","S",6,26,82,80,1025.1,1024.4,7,7,11.6,13,0,1
"8901",2009-05-31,"fall","Melbourne",6.5,15,0,1.4,7.7,"NW",19,"N","SE",9,13,94,68,1034.7,1031.3,7,7,6.9,14.6,0,0
"8902",2009-06-01,"winter","Melbourne",6.8,14.8,0,2.2,0,"N",30,"NNW","NE",2,11,76,67,1031.1,1029.2,7,8,10.6,14.4,0,0
"8903",2009-06-08,"winter","Melbourne",10.1,14.3,1.6,2,2.7,"W",57,"NNW","NW",26,22,73,61,1006.5,1004.8,7,7,11.2,13.3,1,1
"8904",2009-06-10,"winter","Melbourne",5.7,12.7,7,2.8,3.2,"SW",56,"WSW","SSE",26,28,88,71,1019.2,1021,7,7,7.1,10.2,1,1
"8905",2009-06-25,"winter","Melbourne",5.5,15,0,2.6,3.8,"W",39,"N","NNW",15,6,84,67,1013.7,1010,6,6,7.2,13.6,0,0
"8906",2009-07-15,"winter","Melbourne",9,13.6,0,2.4,2.6,"N",30,"N","S",15,7,78,49,1010.3,1010.4,7,5,9.9,13.3,0,0
"8907",2009-07-22,"winter","Melbourne",12.3,16.8,0,4,2.8,"NNW",57,"NW","WNW",33,35,56,82,1003.8,1002.4,3,7,13.3,12.6,0,1
"8908",2009-07-30,"winter","Melbourne",10.2,16.1,0.4,2.2,3.9,"W",37,"N","NNW",20,20,73,52,1023,1019,7,7,11.3,15.4,0,1
"8909",2009-08-02,"winter","Melbourne",11.3,16.9,0.4,2.4,3.4,"NNW",63,"NNW","N",28,30,69,46,1024.4,1020.1,7,7,13.1,15.5,0,1
"8910",2009-08-07,"winter","Melbourne",11,14.6,1,4.6,7.9,"SW",87,"WSW","SW",35,31,65,41,1012.3,1018.3,4,4,11.4,13.5,0,0
"8911",2009-08-10,"winter","Melbourne",9,13.8,0,3.2,0,"N",35,"N","E",13,17,68,50,1017.7,1012.5,8,7,9.6,12.6,0,0
"8912",2009-08-11,"winter","Melbourne",9.5,16.2,0.6,1.2,2.7,"N",48,"W","NE",7,7,80,59,1009.3,1008.3,8,7,10.8,14.6,0,1
"8913",2009-08-14,"winter","Melbourne",8.9,19.1,1,1.8,9.7,"N",61,"N","NE",13,20,71,39,1019.9,1016.7,6,5,12.3,19,0,0
"8915",2009-09-16,"spring","Melbourne",8,22.9,0,5.8,8.5,"N",48,"N","N",33,31,38,22,1020.5,1013.6,2,6,15.8,22.3,0,0
"8916",2009-09-20,"spring","Melbourne",10.4,18.7,2.6,4,6.3,"WSW",41,"W","W",13,28,65,30,1015.2,1013.5,7,7,11.5,17.9,1,0
"8917",2009-09-30,"spring","Melbourne",12.1,23.6,0,7.8,7.1,"N",89,"N","N",63,50,39,27,1011.6,1008.1,7,6,16.1,23.2,0,0
"8918",2009-10-14,"spring","Melbourne",9.6,16.4,3.2,5.4,2.8,"WSW",72,"W","WSW",24,37,70,67,999.9,1002.2,6,7,12.2,14.7,1,1
"8919",2009-10-20,"spring","Melbourne",13.6,28.5,0,7.2,8.1,"N",74,"N","N",46,20,34,34,1017.6,1014.7,1,7,20.8,28.5,0,0
"8920",2009-11-13,"spring","Melbourne",15.6,27.2,0,7.4,10.3,"S",31,"SSW","SSE",9,17,68,45,1020.9,1016.3,7,1,18.9,26.1,0,0
"8921",2009-11-16,"spring","Melbourne",17.1,22.7,0,8,7.8,"SSW",50,"SW","SSE",31,24,62,52,1008.7,1007.7,7,1,19.7,20.6,0,0
"8922",2009-11-25,"spring","Melbourne",15.6,25.4,0,6.4,8.8,"SSE",33,"E","SE",7,20,48,52,1021.7,1018,5,6,19.5,24.3,0,1
"8923",2009-12-06,"summer","Melbourne",13.2,26.3,0,3.2,12.6,"SSE",39,"WSW","NW",11,13,64,39,1017.7,1013.6,7,2,16.2,24.3,0,0
"8924",2009-12-28,"summer","Melbourne",17.5,24.8,0,5,10.1,"SSE",35,"SSW","S",13,15,76,53,1018.6,1018.4,7,1,19.2,24.5,0,0
"8925",2009-12-31,"summer","Melbourne",20.5,36.7,0,15.8,10.1,"WSW",76,"N","N",41,41,43,28,1012.6,1007.5,1,7,29.3,35.7,0,1
"8926",2010-01-11,"summer","Melbourne",19,43.6,0,8.4,11.7,"N",59,"N","NNW",35,28,63,14,1011.7,1005.9,0,4,24.4,41.5,0,0
"8927",2010-01-23,"summer","Melbourne",17.4,22.3,0,11.4,8.4,"SW",54,"SSW","S",17,30,60,44,1013,1015.1,7,2,18.2,20.1,0,0
"8928",2010-01-29,"summer","Melbourne",17.5,23.5,0,7,7.5,"SSE",48,"S","S",24,30,70,45,1014.8,1015.9,7,2,18.9,21.6,0,0
"8929",2010-02-23,"summer","Melbourne",13.3,23.6,0,9.2,11.8,"SSW",43,"SW","SSE",24,24,58,48,1021,1021.1,6,5,15.7,21.9,0,0
"8930",2010-02-24,"summer","Melbourne",12.7,23.3,0,6.4,12.5,"SSE",41,"WSW","S",9,22,63,49,1023.2,1022.4,3,1,17.1,22.5,0,0
"8931",2010-02-27,"summer","Melbourne",22.4,22.6,0,13,1.6,"N",50,"S","S",24,19,78,71,1017.4,1019.6,7,8,22.5,19.8,0,0
"8932",2010-03-18,"fall","Melbourne",20.9,31.9,0,8,2.2,"NNW",41,"N","NNW",17,17,60,27,1023.1,1019.8,7,7,23,30.9,0,0
"8933",2010-03-28,"fall","Melbourne",17.8,27.2,0,3.8,0.1,"N",61,"N","N",31,30,56,42,1012.2,1009.6,7,8,21.4,26,0,1
"8934",2010-04-11,"fall","Melbourne",11.8,17.7,3.6,4,8.5,"W",72,"W","WSW",37,37,54,38,1007,1009.6,4,6,15.1,16.7,1,0
"8935",2010-05-04,"fall","Melbourne",11.6,23.5,0,7,6.8,"N",80,"N","NNW",56,30,43,37,1011.4,1006.5,6,7,19.9,22.9,0,1
"8936",2010-05-15,"fall","Melbourne",12.6,17.7,0,1.2,4.7,"SSE",19,"NNW","SSE",4,6,70,61,1020.4,1017.9,7,6,13.3,15.9,0,0
"8937",2010-05-23,"fall","Melbourne",4,18.6,0,1.4,8.6,"NNE",44,"N","N",13,31,79,36,1022.8,1017.8,5,6,6.2,17.2,0,0
"8938",2010-06-06,"winter","Melbourne",8.9,15.7,16.8,2.6,4.1,"S",37,"WSW","S",11,20,93,65,1023.1,1023.3,7,5,10.1,14.8,1,1
"8939",2010-06-18,"winter","Melbourne",7.3,14.8,4.6,2.6,7.3,"N",57,"N","N",26,33,76,66,1015.9,1013.4,1,7,8,12.3,1,1
"8940",2010-07-03,"winter","Melbourne",8.3,14,3.8,1.2,1,"W",31,"W","SW",19,19,76,63,1030.3,1029.8,6,7,8.6,13.6,1,0
"8941",2010-07-14,"winter","Melbourne",9.9,12.7,1.2,1.4,3,"SW",69,"NNW","NNW",26,24,62,74,1003.4,1003,5,7,10.1,11.1,1,1
"8942",2010-07-25,"winter","Melbourne",6,15.8,0,1,6.5,"S",30,"WNW","SSW",2,11,85,63,1032,1030.7,3,4,7.7,14.3,0,0
"8943",2010-07-26,"winter","Melbourne",5.5,16.2,0,1.2,8,"SSE",28,"N","SSW",9,15,82,57,1036.2,1034.9,3,5,7.6,14.6,0,0
"8944",2010-08-09,"winter","Melbourne",6.7,16.9,0,2.4,7.2,"N",41,"NNE","NE",13,9,65,37,1021.5,1018.6,6,4,8,16.3,0,1
"8945",2010-08-10,"winter","Melbourne",6.4,11.4,1.4,1.4,0.1,"N",26,"SW","ENE",6,9,90,87,1016.1,1009.8,8,7,7.4,10.5,1,1
"8946",2010-09-12,"spring","Melbourne",10.5,16.5,0,3.4,3.2,"N",52,"N","N",26,30,55,50,1019.8,1015,1,2,12.8,16.1,0,0
"8947",2010-09-26,"spring","Melbourne",9.9,22.1,0.4,2.8,7.9,"N",41,"N","N",9,22,68,49,1020.4,1014.5,6,7,12.9,20.7,0,0
"8948",2010-10-19,"spring","Melbourne",9.6,17.4,1.4,2.6,10.4,"S",30,"W","SE",9,13,63,39,1028.2,1027.8,5,5,12,15.7,1,0
"8949",2010-11-24,"spring","Melbourne",21.7,31.5,0,11.6,7.4,"NNW",67,"N","N",28,33,49,35,1017.8,1016.1,7,7,25.3,28.9,0,1
"8950",2010-11-28,"spring","Melbourne",13,16.6,21.4,5,2.7,"SSW",54,"S","SSW",28,35,88,66,1013,1015.4,2,7,13.7,15.6,1,0
"8951",2010-12-04,"summer","Melbourne",19.4,30.8,0.2,5,12.5,"N",65,"N","S",44,11,62,43,1010,1008.9,7,6,24,29.8,0,0
"8952",2010-12-05,"summer","Melbourne",18.3,29.7,0,6,6.5,"S",30,"SSW","S",7,11,84,58,1013.1,1010.4,7,5,19,26.4,0,0
"8953",2010-12-08,"summer","Melbourne",22.6,25.5,2.8,5,0.6,"N",65,"N","WNW",37,20,67,69,1003.4,1003.8,7,8,25.3,23.3,1,1
"8954",2010-12-11,"summer","Melbourne",13.5,23.1,0.2,7.2,11.3,"N",57,"NNW","NNW",28,33,55,47,1005.9,1001.4,8,8,17.3,21.2,0,0
"8955",2010-12-30,"summer","Melbourne",14.2,23.7,0,7.4,13.7,"SSE",31,"SE","S",11,17,63,57,1017.8,1016.5,4,0,17.9,21.6,0,0
"8956",2011-01-04,"summer","Melbourne",12.7,22,0,5.6,12,"S",37,"S","S",17,26,60,46,1013.9,1011.1,3,3,15.2,21.7,0,0
"8957",2011-01-24,"summer","Melbourne",15.1,21.7,4.6,7.6,7.4,"S",48,"NNE","SSE",11,30,86,49,1004.9,1006.3,7,4,15.8,20.2,1,0
"8958",2011-01-25,"summer","Melbourne",14.5,27.7,0,5,8.6,"S",31,"SE","NNW",2,15,55,40,1008.8,1006,3,7,18.1,25.9,0,1
"8959",2011-01-30,"summer","Melbourne",16.4,38.1,0,7.4,13.4,"N",57,"N","N",39,39,40,18,1015.4,1013.1,4,6,27.2,36.2,0,0
"8960",2011-01-31,"summer","Melbourne",20.1,32.5,0,12,8.4,"S",35,"SSW","SSE",9,17,67,66,1012.8,1011.1,0,7,24.5,25.3,0,0
"8961",2011-02-03,"summer","Melbourne",18.6,25.6,0,6,2.9,"SSE",26,"SSW","SSE",15,6,89,58,1014.8,1013.7,8,5,18.6,23.5,0,1
"8962",2011-02-06,"summer","Melbourne",12.4,20.4,0,1.8,11.3,"WSW",56,"WSW","S",28,30,53,40,1020.3,1024.2,7,7,14.8,19,0,1
"8963",2011-02-15,"summer","Melbourne",16.6,30.3,0,4.2,11.1,"N",44,"N","NNE",19,13,72,38,1021.7,1018,3,7,20.8,29.2,0,0
"8964",2011-03-17,"fall","Melbourne",14.4,18.9,0,5.6,2,"S",37,"SSE","S",17,24,52,50,1023.2,1021.5,7,7,15.1,18,0,0
"8965",2011-03-22,"fall","Melbourne",19.1,24,0,2.2,1,"SW",30,"W","SW",7,15,86,79,1002.4,1001.5,8,8,19.8,20.8,0,0
"8966",2011-03-24,"fall","Melbourne",15.2,19.7,0,3.6,0.9,"WSW",54,"W","WSW",19,30,81,82,1003.3,1004.3,7,8,16.5,17.3,0,1
"8967",2011-03-25,"fall","Melbourne",13.6,19,9.4,2.6,1.3,"WSW",56,"SW","S",26,31,74,45,1014.9,1018,7,7,15.2,18.5,1,0
"8968",2011-03-27,"fall","Melbourne",14.6,20.3,0,2.4,2.7,"SSE",28,"WSW","SW",6,6,78,55,1027,1025.6,1,1,15.1,18.7,0,0
"8969",2011-03-30,"fall","Melbourne",14.4,22.6,0,5.4,6.3,"WSW",54,"WSW","SW",13,37,80,65,1017.7,1018.8,7,7,17.1,18.5,0,0
"8970",2011-03-31,"fall","Melbourne",13.8,19.8,0,5,7.6,"S",48,"SW","S",13,26,51,39,1027.3,1026.9,6,2,14.9,18.6,0,0
"8971",2011-05-20,"fall","Melbourne",11.9,19.5,0,3.2,0.6,"NNE",50,"N","NNE",28,31,58,37,1026.8,1022.8,7,7,13.2,18.5,0,0
"8972",2011-05-31,"fall","Melbourne",6.9,16,0,2,6.3,"N",24,"NW","E",9,9,86,56,1025.7,1022.8,8,0,8.1,15.5,0,0
"8973",2011-06-05,"winter","Melbourne",7.7,16.3,0,3,8.4,"NNW",61,"N","NW",20,22,59,33,1014.8,1009.4,7,7,9,15.6,0,1
"8974",2011-06-06,"winter","Melbourne",5.6,13.8,4.8,3,6.1,"W",33,"WNW","W",19,17,69,47,1019,1018.1,3,5,7,12.4,1,0
"8975",2011-06-09,"winter","Melbourne",6.8,15.8,1.4,1,3.3,"S",46,"SW","SSW",17,26,72,67,1020.8,1020.4,5,5,12,13.1,1,1
"8976",2011-06-20,"winter","Melbourne",11,16.2,2,1.8,1,"N",76,"N","N",24,33,75,58,1008.8,1003.7,6,7,12,15.2,1,1
"8977",2011-07-07,"winter","Melbourne",6.4,11.5,2.4,1,4.9,"SW",46,"W","SW",26,30,75,56,1015.3,1019.5,6,7,6.7,11.4,1,0
"8978",2011-07-12,"winter","Melbourne",9.1,13.6,3.2,2.4,0.2,"W",50,"NW","W",20,39,64,54,1022.8,1020.4,7,7,11,13.4,1,0
"8979",2011-07-16,"winter","Melbourne",2.8,15.8,0,1.4,6.8,"N",41,"N","N",6,20,80,48,1030,1024.7,8,0,4.6,14.7,0,0
"8980",2011-07-30,"winter","Melbourne",8.4,15.4,0,4,0.3,"N",67,"N","N",43,37,44,43,1019.1,1015.3,7,8,12.6,15.3,0,0
"8981",2011-08-02,"winter","Melbourne",11.7,20.2,0.4,3.4,6.4,"N",65,"N","N",41,33,49,40,1017,1013.7,3,7,15.3,19.7,0,0
"8982",2011-08-20,"winter","Melbourne",9.8,18.5,0,0.8,6.7,"N",24,"W","ESE",9,9,83,47,1031.8,1030.2,5,1,10.7,18.1,0,0
"8983",2011-08-22,"winter","Melbourne",6.5,19.8,0,2.4,10.6,"N",28,"N","NNE",15,11,73,37,1039,1035.6,0,1,9.2,18.5,0,0
"8984",2011-09-03,"spring","Melbourne",10.3,22.1,0,7,9.1,"N",85,"N","NNE",56,46,44,37,1022.9,1018.3,1,1,16.1,21.3,0,0
"8985",2011-09-04,"spring","Melbourne",16.1,21.5,0,7.8,2.4,"N",76,"N","SSW",43,20,47,71,1018.3,1018.9,3,7,18.3,17.1,0,0
"8986",2011-09-16,"spring","Melbourne",9.7,22.3,0,3.6,8.1,"N",67,"N","SW",46,28,47,44,1013.7,1013.7,7,5,14.8,20,0,0
"8987",2011-09-21,"spring","Melbourne",9.5,20.7,0,4,3.9,"NNW",37,"NNW","W",20,24,63,36,1019.4,1017.7,7,7,13.8,19.7,0,0
"8988",2011-10-10,"spring","Melbourne",7.4,16.1,3.6,3,5.6,"WNW",41,"W","W",19,26,62,64,1011.1,1009.1,7,7,10.2,12.8,1,1
"8989",2011-11-16,"spring","Melbourne",13.6,20.8,9.4,6.6,11.5,"SSE",37,"S","SSE",19,17,51,45,1019.4,1019.6,7,2,16.7,19.3,1,0
"8990",2011-11-21,"spring","Melbourne",10.7,22.4,25,6.8,11.9,"SW",28,"WSW","W",15,13,49,38,1018.2,1014.8,5,5,15.2,20.9,1,0
"8991",2012-02-05,"summer","Melbourne",20.7,32.1,0,13.2,3.9,"N",98,"N","WSW",44,50,32,34,994.2,991.8,2,7,26.9,30.1,0,1
"8992",2012-02-08,"summer","Melbourne",13.7,22.2,0,5.6,11.1,"S",48,"SW","SSE",9,30,51,45,1014.8,1014.4,5,5,17.4,21.1,0,0
"8993",2012-03-14,"fall","Melbourne",16.8,31.6,0,7.4,8.7,"N",69,"N","N",28,30,60,37,1014.3,1011,6,7,21.7,30.3,0,1
"8994",2012-04-11,"fall","Melbourne",10.8,19.6,0.6,1.6,8.7,"SE",39,"SE","SSW",11,15,51,48,1035,1033.2,6,4,15.6,18.8,0,0
"8995",2012-05-23,"fall","Melbourne",11.4,20.5,0,4,8.5,"N",70,"N","N",31,52,54,28,1015.7,1010.3,5,2,12.5,20.2,0,0
"8996",2012-05-29,"fall","Melbourne",10.1,14.8,0,1.4,0,"W",20,"NNW","NNW",9,9,68,64,1033.6,1033.2,7,6,12,14.1,0,0
"8997",2012-06-12,"winter","Melbourne",3.4,16.5,10,1.6,7.7,"N",33,"N","N",24,19,86,48,1023.2,1019.4,2,1,5.2,16.2,1,0
"8998",2012-06-26,"winter","Melbourne",7.7,12.5,1.2,1.6,6.3,"SE",35,"SE","SSE",19,24,47,44,1032.9,1031.1,7,7,9.1,10.7,1,0
"8999",2012-06-27,"winter","Melbourne",4.4,14.3,0,2.8,5.4,"N",33,"WNW","E",7,11,74,59,1031.1,1026.8,7,5,6.2,12.4,0,0
"9001",2012-07-07,"winter","Melbourne",2.3,14.5,0,0.6,8.5,"N",35,"N","NNE",24,13,82,39,1033,1030.1,7,7,4.6,13.4,0,0
"9002",2012-08-22,"winter","Melbourne",11.1,21.2,0,4.8,3.6,"NNE",78,"N","N",30,37,58,30,1006.3,1000.4,7,7,13.5,20,0,0
"9003",2012-10-03,"spring","Melbourne",9.9,27.2,0,4,11.4,"N",50,"N","NNW",20,24,49,30,1025,1020.4,8,7,18.7,24.7,0,0
"9004",2012-10-17,"spring","Melbourne",8.6,17.2,2,4,4.8,"WSW",41,"W","WSW",22,22,64,50,1020.8,1020.6,6,6,12,15.9,1,0
"9005",2012-11-10,"spring","Melbourne",9.5,19.3,0,5.8,9,"SSE",35,"S","S",11,17,79,48,1026.6,1024.4,7,4,11.4,18.6,0,0
"9006",2012-11-13,"spring","Melbourne",11.9,19.8,0,7.6,11.9,"SSW",46,"SE","S",31,26,46,40,1024,1022,7,3,15.2,18.8,0,0
"9007",2012-11-20,"spring","Melbourne",12.3,28.1,0,7.6,9.4,"N",57,"N","NNE",33,44,41,24,1020.4,1014.7,7,7,20.5,26.1,0,0
"9008",2013-01-06,"summer","Melbourne",16.7,25.7,0,9.4,10.8,"S",50,"SSW","S",19,33,69,59,1023.3,1021.9,7,8,18.7,24.4,0,0
"9009",2013-01-07,"summer","Melbourne",16.2,30.3,0,9.2,11.8,"SSE",35,"WSW","SSE",13,26,70,44,1018.4,1010.8,0,1,19.8,28.1,0,0
"9010",2013-03-03,"fall","Melbourne",13.9,29.1,0,7.4,12.2,"SSE",31,"WNW","SE",9,15,66,27,1022.8,1019.6,3,4,17.6,27.5,0,0
"9011",2013-03-04,"fall","Melbourne",17.3,32.7,0,7.6,12,"N",43,"N","E",33,13,51,28,1020.9,1017.4,0,0,22.5,31.2,0,0
"9012",2013-04-07,"fall","Melbourne",14.1,27.4,0,6.6,4.3,"N",50,"N","NE",35,15,50,32,1022.3,1019.7,3,7,20.4,26.4,1,1
"9013",2013-04-10,"fall","Melbourne",12.3,24.8,0,4.2,9.6,"S",26,"N","SE",15,11,78,42,1023.2,1020.6,5,5,15.4,24.1,0,0
"9014",2013-04-11,"fall","Melbourne",14.6,18.4,0.2,3,1,"S",30,"NW","SE",11,15,74,79,1024.6,1024.3,7,8,16.7,16.5,0,1
"9015",2013-04-14,"fall","Melbourne",16.4,22.5,0,4,4.1,"SSE",30,"N","S",7,20,66,53,1012.5,1008.7,8,7,17.4,20.9,1,1
"9016",2013-04-19,"fall","Melbourne",9.8,18.4,4.8,2.4,10.7,"SSE",54,"SSE","SSE",28,35,50,39,1026.3,1024.6,3,1,13.1,17,1,0
"9017",2013-04-28,"fall","Melbourne",16.6,19.5,0,9.2,2,"N",48,"NW","WSW",9,24,74,54,1014.9,1015.7,4,7,17.9,18.7,0,0
"9018",2013-05-07,"fall","Melbourne",7.2,20.2,0.8,3,4.7,"N",52,"N","N",11,30,84,42,1026.9,1024.2,7,5,11.6,18.7,0,0
"9019",2013-05-19,"fall","Melbourne",9.1,17.3,1.6,1,8.1,"N",46,"WNW","W",13,15,76,52,1019.3,1016.5,1,7,10.7,16.3,1,0
"9020",2013-05-23,"fall","Melbourne",5.6,17,0,1.4,8.8,"SE",39,"SSW","SSE",9,26,80,56,1020.5,1020.5,1,3,11.6,15.9,0,0
"9021",2013-05-30,"fall","Melbourne",12.1,15.7,1.2,2.8,0,"N",41,"N","N",28,24,69,88,1023,1021.7,8,8,15.1,14.5,1,1
"9023",2013-06-11,"winter","Melbourne",9.7,14.9,0.4,3.2,0,"N",59,"N","N",39,20,71,74,1018.6,1016,7,7,12.7,13.9,0,0
"9024",2013-06-20,"winter","Melbourne",2.3,15.2,0,1,8.6,"NNE",31,"N","N",15,15,87,43,1026.1,1022.1,1,3,3.9,13.9,0,0
"9025",2013-08-14,"winter","Melbourne",10.7,14.4,0,4,2.6,"WSW",80,"N","W",35,33,58,80,1003.7,1005.3,7,7,12.1,9.5,0,1
"9026",2013-08-19,"winter","Melbourne",7.6,14,0.6,4.8,8.3,"W",59,"NW","WSW",17,41,49,46,1009.8,1009.9,4,7,9.6,11.8,0,0
"9027",2013-08-27,"winter","Melbourne",9.1,20.6,0,3,8.1,"N",52,"N","N",33,31,72,50,1020.9,1016.7,7,7,14,19.2,0,0
"9028",2013-09-02,"spring","Melbourne",14.8,21.2,0,6.6,10.3,"N",46,"W","S",9,15,72,58,1030.8,1029.3,0,0,16.4,19.1,0,0
"9029",2013-09-08,"spring","Melbourne",8.8,18.3,0,1.8,8.3,"N",43,"WSW","SW",7,9,70,45,1027.7,1024.4,7,6,11.6,17.3,1,0
"9030",2013-09-12,"spring","Melbourne",8.5,16,2.4,3.8,8.4,"SSE",48,"SSW","S",22,20,87,37,1017.5,1017.7,7,3,9.5,15.6,1,1
"9031",2013-10-30,"spring","Melbourne",12.2,19.9,0,3.8,2.3,"SW",35,"SW","SW",19,17,56,47,1022,1021.1,7,6,13.8,17.8,0,0
"9032",2013-11-10,"spring","Melbourne",9.7,18.1,0,3.4,6.9,"S",50,"SSW","S",13,30,49,53,1022.5,1021.4,4,6,14.2,16.2,0,1
"9033",2013-11-24,"spring","Melbourne",11.7,19.6,10.8,4.4,4.8,"S",50,"WSW","S",24,28,93,60,1010.1,1011,8,7,13.2,17.6,0,1
"9034",2013-11-26,"spring","Melbourne",10.3,29.1,0,6.8,10.8,"N",44,"N","SSW",30,9,60,21,1015.4,1013.1,7,2,17,27.4,0,0
"9035",2013-12-01,"summer","Melbourne",10.1,31,0,6.6,10.3,"N",56,"N","N",30,26,63,23,1020.5,1017.3,3,7,16.7,29.7,0,0
"9036",2013-12-23,"summer","Melbourne",14.6,18.2,2.6,3.4,0.5,"WSW",37,"SW","S",19,20,96,73,1011.1,1014.1,8,7,14.9,16,1,1
"9037",2013-12-29,"summer","Melbourne",14.4,20.9,0,14.4,13.2,"SSE",52,"SSW","SSE",22,30,49,43,1016.8,1017.5,2,3,17.2,19.4,0,0
"9038",2014-01-08,"summer","Melbourne",11.7,27.5,0,5,12.5,"SSE",48,"WSW","SE",6,24,58,36,1022.7,1018.9,4,1,15.3,24.4,0,0
