"","Date","Season","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"6933",2012-05-01,"fall","Sydney",12.7,22.1,0,2.4,9.5,"ENE",31,"WNW","NE",9,20,76,55,1027.2,1023.2,2,7,15.5,21.4,0,0
"6934",2012-06-11,"winter","Melbourne",4.2,11.6,0,1,9,"N",26,"N","SE",13,7,99,71,1026.8,1023.3,7,7,5.7,11.3,0,1
"6935",2008-08-12,"winter","Adelaide",6.8,14,0.8,1.6,5.6,"WNW",46,"NNW","W",11,17,92,67,1027,1025.6,8,8,9.9,13.2,0,1
"6937",2016-10-12,"spring","Adelaide",10.2,17.2,0.8,5.7,5.7,"WSW",30,"S","SW",9,17,76,59,1023.3,1023.3,4,4,12.9,16.1,0,0
"6938",2012-08-15,"winter","Melbourne",5.8,15.4,6.4,2.2,5,"NNW",48,"NNW","NNW",15,30,77,53,1015.3,1012,6,7,9.2,14.3,1,1
"6940",2013-05-30,"fall","Adelaide",14.2,23.3,0,1.8,5.3,"NE",35,"NE","N",15,15,57,44,1018.7,1015.8,0,2,18.4,22.9,0,1
"6941",2014-03-02,"fall","Canberra",12.6,25.4,2.4,5.7,7.6,"NE",37,"SSE","NE",6,17,76,48,1020.7,1019.4,8,8,16.1,23,1,0
"6942",2016-12-10,"summer","Adelaide",9.7,26,0,5.7,6.8,"WSW",26,"ENE","SW",7,13,48,31,1024.2,1022.3,1,2,17.9,25.1,0,0
"6943",2016-07-07,"winter","Canberra",6.2,14.6,0.4,2.4,8.6,"S",41,"S","SSW",15,19,77,54,1020,1019.8,3,5,11.3,14.6,0,0
"6944",2013-07-01,"winter","Adelaide",11.8,18.4,0,0.6,7,"WNW",48,"WNW","W",15,24,83,65,1028.7,1026.4,1,0,15.1,17.6,0,0
"6945",2009-06-20,"winter","Melbourne",6.9,15.3,0,3.2,0.3,"NNE",59,"N","N",17,43,61,67,1022.2,1017.7,7,8,10.8,14,0,0
"6946",2016-08-19,"winter","Adelaide",8.6,14.3,16.8,8,6.8,"W",57,"WNW","WNW",11,19,87,84,1011.3,1012.3,1,4,10.4,9.8,1,1
"6947",2013-04-05,"fall","Canberra",9.2,22.6,0,1.6,6.8,"ENE",33,"SE","ESE",6,7,78,44,1031.3,1027.9,8,8,14.2,20.2,0,0
"6948",2017-02-09,"summer","Canberra",17.5,36,0,4.2,7.6,"NNW",35,"SW","WNW",7,20,68,31,1017.3,1012.1,8,8,22.4,33.7,0,0
"6950",2015-11-06,"spring","Canberra",14.7,23.7,14.2,8,5.7,"WNW",39,"NW","WNW",19,22,80,63,1008.1,1006.7,2,8,19,21.3,1,0
"6951",2015-01-12,"summer","Sydney",20.4,24.4,9.6,4.2,3.3,"S",56,"SSE","S",22,30,76,78,1014.7,1013.3,7,7,22.9,22.9,1,1
"6954",2010-04-02,"fall","Adelaide",16.1,26.7,0,4.2,10.8,"ESE",52,"ESE","SE",9,9,54,33,1021.8,1019.2,5,3,17.7,26,0,0
"6955",2015-03-31,"fall","Canberra",7.1,26.2,0,4.2,6.8,"ENE",31,"SSE","ENE",9,13,64,33,1026.8,1024.1,7,7,13.2,23.3,0,0
"6957",2009-10-22,"spring","Melbourne",10.1,18.8,0,5,11.4,"SSE",33,"SSE","S",24,15,60,54,1023.6,1021.4,2,1,13.8,17.3,0,0
"6958",2010-07-30,"winter","Adelaide",11.1,18.2,0.4,0.8,5.4,"W",46,"N","NW",7,19,67,74,1011.3,1010.5,6,6,13.4,15.3,0,1
"6959",2011-05-01,"fall","Melbourne",13.2,21,0,4,0.4,"N",26,"W","SSE",9,13,76,72,1018.7,1016.7,2,4,14.4,18,0,1
"6961",2016-11-04,"spring","Adelaide",9.7,28.2,0,4.2,7.6,"SSW",46,"NNE","WSW",9,22,47,24,1014.2,1012.8,8,6,18.3,26.3,0,0
"6962",2011-09-19,"spring","Adelaide",15.2,25.1,0,14.6,1.4,"NNW",61,"NNE","W",19,28,14,69,1000.4,1005,7,2,24.5,16.2,0,1
"6963",2011-03-01,"fall","Sydney",22.7,33.6,0.6,4.4,1.9,"SSE",54,"W","WNW",9,17,53,39,1002.4,1003.1,7,5,28.8,32.5,0,0
"6964",2014-08-03,"winter","Sydney",5.5,17.6,0,3.8,9.5,"W",28,"W","ESE",20,15,60,45,1034.1,1032.2,1,1,8.4,16.5,0,0
"6965",2011-05-25,"fall","Melbourne",10,15.6,1.2,3.4,1.8,"S",39,"WSW","S",13,26,71,59,1020.4,1019.8,7,7,12.2,13.5,1,0
"6966",2010-01-21,"summer","Adelaide",22,40.2,0,10.2,10.3,"WNW",33,"NE","WSW",15,7,27,10,1008.5,1005.6,7,3,28.6,37.6,0,0
"6968",2016-07-13,"winter","Adelaide",6.4,13.8,7,2.4,5.7,"W",48,"SW","WSW",15,17,61,54,1026.9,1028.9,6,4,11,13.2,1,0
"6969",2010-11-26,"spring","Sydney",18.9,24.1,0,11.6,9,"NE",37,"E","E",13,19,62,72,1017.3,1015.3,5,7,23.9,22.4,0,0
"6971",2010-11-08,"spring","Melbourne",14,23.8,0,4.4,8.5,"SSW",31,"W","SSW",9,17,55,40,1013.1,1014.2,7,5,16.8,21.7,0,0
"6972",2011-11-15,"spring","Sydney",18.8,24.6,0,8.6,11.7,"NE",46,"E","E",11,24,52,50,1019.3,1016.6,7,6,23,23.3,0,0
"6973",2011-12-10,"summer","Sydney",17.7,23.5,0.2,5.8,3.1,"E",24,"NNE","E",2,13,74,65,1011.5,1008,7,8,20.7,22.4,0,0
"6975",2014-09-21,"spring","Sydney",10.9,20.9,1,3.6,8,"ESE",30,"WNW","ESE",15,15,71,49,1030.5,1027.3,6,2,15.4,18.3,0,0
"6976",2017-03-18,"fall","Melbourne",12.4,30.8,0,6.6,11.4,"ESE",22,"NNE","SSW",6,9,79,44,1025.4,1022.6,0,0,14.5,27.4,0,0
"6977",2010-05-16,"fall","Canberra",-2,17,0,1.6,6.1,"SE",17,"WNW","NW",2,11,93,50,1022.7,1019.6,7,6,5.1,15.6,0,0
"6978",2013-04-18,"fall","Melbourne",11.1,18.5,1,2.8,1.4,"SSW",52,"SSW","S",11,31,93,52,1019.4,1020.2,8,7,13.3,16.5,0,1
"6979",2016-05-24,"fall","Sydney",12.1,22.3,0,7.6,9.9,"W",44,"W","WSW",17,19,50,21,1018.1,1013.6,1,2,14.1,20.8,0,0
"6980",2010-03-27,"fall","Adelaide",19.8,29.1,0,5.7,1.7,"ENE",33,"ESE","E",2,13,58,39,1017.5,1015.1,4,3,21,26.5,0,0
"6981",2016-08-24,"winter","Canberra",5.6,10.7,0.2,2.4,6.8,"ESE",24,"SSE","E",11,13,79,70,1015.3,1010.2,8,7,8.5,9.7,0,1
"6982",2013-03-07,"fall","Melbourne",22,35.5,0,10,6.1,"N",39,"N","E",30,15,49,28,1016.4,1014.4,1,7,25.3,33.9,0,0
"6983",2016-07-25,"winter","Melbourne",6.3,14.3,0,2.6,4.7,"NNW",59,"N","NNW",13,26,72,51,1008.9,1004.7,6,7,9.5,13.3,0,1
"6984",2012-10-05,"spring","Sydney",20,34.2,0,10.8,10.3,"W",57,"W","SSE",22,28,22,59,1014,1013,0,5,27.9,22.8,0,0
"6985",2009-08-25,"winter","Melbourne",7.1,14.8,5.6,6.8,7.6,"WNW",104,"NW","NNW",24,43,55,45,1004.5,999.1,1,6,10,14.6,1,1
"6987",2016-12-31,"summer","Adelaide",18.1,25.3,0,4.2,8.6,"SW",33,"WSW","W",11,11,70,54,1009.1,1007.7,7,7,18.7,23.5,0,0
"6991",2017-04-18,"fall","Adelaide",19.6,29.2,0,4.2,6.8,"E",33,"NE","ENE",9,13,33,21,1023.4,1021,2,4,22.6,28.1,0,0
"6993",2015-02-12,"summer","Sydney",21,28.8,0,8,10,"ESE",37,"SE","ESE",4,26,62,61,1021.8,1021,1,5,26.1,27.6,0,1
"6994",2008-11-08,"spring","Melbourne",12.8,19.7,7.6,3.6,4,"WSW",59,"W","WSW",31,33,60,40,1005.3,1007.4,7,7,14.8,18.3,1,0
"6995",2011-07-13,"winter","Sydney",9.5,12.3,0,3.8,0,"WSW",48,"W","W",20,22,54,48,1018.2,1016.5,8,1,10.3,11.9,0,0
"6996",2013-07-30,"winter","Canberra",7.2,17.1,5.2,8,8.6,"SW",37,"NW","SW",13,9,92,45,1021.7,1020.3,3,6,10.9,15.4,1,0
"7000",2008-10-09,"spring","Adelaide",8.5,21.1,1.2,2.6,12,"W",28,"NNE","SW",4,15,60,41,1027.8,1024.6,5,6,14.3,20.5,1,0
"7001",2012-04-02,"fall","Canberra",8.3,23.3,0.1,3.5,7,"NNW",31,"SW","NW",7,20,86,56,1019,1015,8,1,14.5,21.8,0,0
"7002",2010-05-10,"fall","Melbourne",14.5,20.6,0,4.4,8.2,"N",54,"N","N",31,31,60,53,1016.9,1011.4,2,6,16.2,19.4,0,1
"7003",2010-08-02,"winter","Melbourne",8.1,16.5,6,5.2,8,"SW",74,"SW","S",24,37,72,76,1023.5,1024.9,1,6,12.2,14,1,1
"7004",2010-11-27,"spring","Canberra",10.1,27.5,0,4.4,8.3,"NW",41,"NW","NW",2,26,71,34,1015.7,1010.4,2,7,19.4,26.9,0,1
"7006",2010-06-18,"winter","Canberra",4.1,12.1,5.6,4.4,9.8,"WNW",43,"NW","NW",20,17,75,49,1018,1016.6,1,1,7,11.4,1,0
"7007",2016-11-26,"spring","Adelaide",9.3,24.8,0,4.2,7.6,"WSW",28,"SE","ENE",6,9,52,40,1024.6,1021,1,2,16.1,23.2,0,0
"7008",2010-02-04,"summer","Adelaide",21.9,29.6,1,5.4,7.3,"SW",52,"SW","WSW",9,20,72,51,1008.7,1008.1,1,2,24.3,27.6,0,0
"7009",2008-04-26,"fall","Canberra",3.8,21.7,0.2,2.8,6.5,"NW",44,"ESE","WNW",2,20,99,34,1011.9,1006.7,7,7,7.9,20.2,0,0
"7010",2013-01-18,"summer","Melbourne",20.5,25.9,0,19.8,7.2,"SSE",56,"SSW","S",19,19,50,59,999.6,1005.6,2,7,25.9,24.1,0,0
"7011",2014-10-24,"spring","Sydney",18.6,26.4,0,5.8,7.1,"NNE",48,"NNW","ENE",13,30,78,70,1020.1,1014.9,6,5,22,23.1,0,0
"7012",2010-05-01,"fall","Canberra",5.5,19.8,0,3.4,9.3,"NW",33,"SSE","NNW",2,20,77,46,1029.2,1025.1,3,3,12.4,19.3,0,0
"7015",2016-05-11,"fall","Melbourne",12.2,17.4,0.2,3.6,0.2,"WNW",43,"NW","NNW",15,9,61,54,1014.6,1009.5,7,7,14.2,16.3,0,0
"7016",2010-12-05,"summer","Adelaide",26.4,30.2,0,4.2,1.2,"NE",46,"NNW","SW",17,17,44,52,1008.3,1008.1,3,1,27.5,25.3,0,1
"7017",2014-08-31,"winter","Adelaide",12.3,23.4,0,6,8.6,"N",43,"NE","N",11,20,29,24,1015.9,1010.6,0,1,17.7,22.3,0,1
"7018",2013-03-29,"fall","Canberra",4.6,21.6,1.6,2.4,5.7,"S",37,"ESE","WSW",11,7,72,22,1018.9,1015.9,1,1,11.1,19.4,1,0
"7019",2014-02-23,"summer","Melbourne",14.2,23.8,0,3.4,12.1,"S",31,"SE","S",11,13,60,49,1023.8,1020.5,6,7,16.5,22.8,0,0
"7020",2012-04-30,"fall","Canberra",-0.4,15.6,0,2.6,4.2,"ENE",15,"NW","NNW",2,9,84,54,1027.9,1024.1,6,1,7.6,14.5,0,0
"7021",2014-03-16,"fall","Sydney",19.2,29.3,5.4,5.8,5.8,"W",57,"WNW","WNW",9,13,57,74,1005.5,1004.7,2,7,24.2,22.5,1,1
"7022",2009-03-23,"fall","Melbourne",14.7,19.9,1.6,8,4.5,"SSE",33,"SSW","S",19,13,67,54,1017.1,1016.4,7,5,16.4,19.2,1,0
"7023",2013-12-04,"summer","Sydney",17.8,27.8,0,8.8,7.9,"NNE",54,"ENE","E",13,15,61,63,1006.3,1000.5,5,7,23.5,24.9,0,1
"7025",2014-01-14,"summer","Sydney",18.3,27.5,0,7.2,12,"ENE",44,"W","E",7,30,59,53,1022.3,1019.7,4,0,22.8,26.2,0,0
"7026",2011-11-17,"spring","Adelaide",16.5,32.9,0,7,12.5,"ENE",37,"NNW","W",17,15,39,28,1013.5,1011.3,4,1,25.9,31,0,0
"7027",2016-08-08,"winter","Canberra",-2.4,14,0,5.7,8.6,"NNW",28,"NW","NNW",2,17,95,46,1027.6,1023.5,5,7,4.3,13.5,0,0
"7028",2009-10-30,"spring","Adelaide",20.6,33.1,0,6.2,11.7,"WNW",39,"NE","WSW",9,11,36,33,1016.4,1015.8,3,5,27.3,31.1,0,0
"7030",2015-03-17,"fall","Adelaide",20.2,27.4,0,6.2,5.7,"NW",52,"N","NW",13,28,77,51,1003.8,1002.5,8,8,21.1,25.1,0,0
"7032",2010-01-14,"summer","Melbourne",15.3,23.4,0,5,13.4,"SSE",43,"SSE","S",19,24,44,42,1019.6,1018.7,3,2,18.7,21.8,0,0
"7033",2015-07-16,"winter","Canberra",-0.5,10.8,3.2,2.4,5.7,"S",35,"SE","SSW",11,24,88,65,1018.9,1015.1,1,8,4.9,9.4,1,0
"7034",2016-06-05,"winter","Sydney",16.3,19.7,93.8,8,0,"ENE",96,"NE","ENE",31,57,89,85,1002.5,995.9,8,8,18.8,19.7,1,1
"7035",2009-04-04,"fall","Canberra",13.1,21.5,17.8,7.2,7.9,"E",44,"E","SSW",7,6,78,42,1018.5,1018.4,7,1,13.3,19.7,1,0
"7036",2009-03-08,"fall","Canberra",13,24.1,0,6.8,8.4,"E",46,"E","ENE",9,20,71,43,1018.2,1017.1,7,5,17.1,23.3,0,0
"7037",2013-03-23,"fall","Sydney",21.6,27,1,8.4,8.5,"ESE",30,"ESE","E",4,24,73,73,1016.5,1013.7,4,5,24.2,24,0,0
"7038",2014-06-26,"winter","Canberra",7.5,12.9,0,4.2,5.7,"NW",61,"NW","WNW",41,28,83,65,1019.3,1019.3,8,8,9.1,12.6,0,0
"7039",2016-02-03,"summer","Sydney",19.3,28.3,0,7.6,10.7,"SSE",43,"W","E",4,26,67,59,1003.6,1002.2,5,4,23.4,27.7,0,1
"7040",2017-02-18,"summer","Adelaide",15.9,20.6,0,8,6.8,"SSW",39,"SW","SW",17,20,51,44,1015.9,1016.4,7,7,16.9,19.3,0,1
"7041",2012-11-07,"spring","Melbourne",14.8,19.6,1.6,3.2,0.3,"SSE",26,"W","SSE",9,17,76,65,1011.5,1009.5,8,8,16.2,19.3,1,1
"7042",2013-09-27,"spring","Sydney",12.7,22.6,0,12.2,11.4,"W",46,"W","E",19,19,29,39,1019.9,1016.6,0,0,18.1,19.9,0,0
"7043",2012-06-17,"winter","Melbourne",10.1,15.3,5.4,2,3.2,"WSW",50,"WNW","WSW",17,30,75,82,1018.1,1019.3,1,1,12.2,13.5,1,1
"7044",2013-01-14,"summer","Adelaide",12.3,24.9,7.8,15,8.2,"ENE",26,"SE","SE",9,13,54,36,1021.3,1018.8,6,7,15.6,23.1,1,0
"7045",2011-01-22,"summer","Sydney",20.5,28.4,0,10.2,11.7,"ENE",31,"NE","E",13,26,64,55,1016.3,1015.2,7,2,25,26.7,0,0
"7046",2017-06-06,"winter","Sydney",9.1,17.9,0,2.2,7.2,"WSW",59,"W","S",19,15,58,43,1019.7,1017.7,2,2,11.2,14.7,0,1
"7047",2014-04-09,"fall","Adelaide",18.5,22.1,15,0.2,0,"ENE",22,"W","ENE",2,13,91,72,1016,1012.8,1,0,19.3,21.7,1,1
"7048",2015-06-15,"winter","Sydney",10.9,16.9,0.2,4,0.6,"NE",39,"WNW","W",13,9,85,79,1027.8,1025.2,7,7,12.9,16.4,0,1
"7049",2013-05-22,"fall","Adelaide",11.8,15.2,6.4,1.8,0.4,"ESE",30,"ENE","W",11,17,73,81,1008.1,1008.5,7,4,13.6,14.2,1,1
"7050",2009-07-03,"winter","Canberra",5.2,10.7,3.4,2.6,8.6,"WSW",50,"WNW","WSW",28,17,68,55,1005.5,1006.8,1,3,7.2,10.3,1,0
"7052",2017-03-22,"fall","Sydney",22.3,31.9,25.6,6,4.4,"WSW",63,"SE","E",4,19,82,57,1012.6,1010.7,7,6,23.9,29.8,1,1
"7053",2009-07-03,"winter","Adelaide",12.1,16,2,0.6,3.5,"SW",52,"SW","SW",17,20,84,74,1020.4,1020.8,1,1,13.3,15.2,1,1
"7055",2016-12-05,"summer","Melbourne",16.9,21.5,2.4,9.8,5.3,"SW",41,"W","SSW",9,13,67,52,1012,1011.6,8,7,17.3,20.4,1,0
"7056",2010-05-13,"fall","Adelaide",6,18.5,0,1.6,9.9,"NNW",24,"NE","N",9,9,51,36,1026.5,1021.7,7,4,13.3,18,0,0
"7057",2011-10-15,"spring","Adelaide",14.1,20.1,4.2,8,8.3,"W",57,"WNW","WSW",24,31,71,37,1014.6,1015.6,1,1,16.4,19.1,1,0
"7058",2011-09-04,"spring","Sydney",10.6,20,0,3.4,10.5,"NNE",39,"N","NE",13,20,56,57,1027.9,1024,4,7,17.2,19.4,0,0
"7061",2014-08-26,"winter","Canberra",6.2,13.7,12.6,8,6.8,"ESE",46,"SSE","E",17,30,82,82,1027.3,1026.3,8,8,10.5,11.2,1,0
"7062",2011-10-21,"spring","Adelaide",15.8,21.9,8.2,1.8,0.7,"NE",22,"ESE","NE",7,9,76,68,1023.8,1021.7,3,6,16.6,19.7,1,0
"7063",2013-12-31,"summer","Sydney",17.5,26.2,0,6.4,10.6,"ESE",37,"W","ESE",9,24,60,55,1013.2,1011,2,1,22.5,25.9,0,0
"7064",2015-08-18,"winter","Sydney",10.9,16.2,0,4.4,10.4,"SW",39,"WSW","SSE",20,19,40,46,1020.8,1021,1,2,12.6,14.7,0,0
"7065",2010-08-12,"winter","Canberra",1.4,11.3,13.2,2,3.4,"NW",43,"NW","WSW",24,22,77,59,1003.5,1005,3,7,7.2,10.3,1,0
"7066",2011-02-07,"summer","Adelaide",14.6,27.2,0,17.8,12.9,"E",37,"E","ESE",15,17,34,19,1026,1021.7,7,5,18.4,26.2,0,0
"7067",2017-02-10,"summer","Adelaide",24.2,40,0,2.4,6.8,"WSW",24,"SSW","SW",6,9,61,36,1009.7,1007.8,0,2,29,38,0,0
"7068",2016-11-30,"spring","Adelaide",13,23.4,0,4.2,7.6,"WSW",43,"NW","SW",2,22,64,44,1012.5,1010.4,1,1,16.4,23.1,0,0
"7069",2013-03-17,"fall","Melbourne",11.5,19.9,0,3.8,1.9,"S",54,"S","S",26,33,65,40,1022.9,1023.9,3,3,13.7,17.9,1,1
"7070",2013-12-30,"summer","Sydney",18.8,24.2,0,11.4,10.2,"ENE",43,"E","ENE",9,24,47,49,1015.3,1011.7,5,1,22.1,23.4,0,0
"7071",2015-06-14,"winter","Sydney",9.5,19.9,0,2,8.3,"WSW",24,"W","E",19,6,88,52,1028.5,1025.7,4,3,11.2,18.6,0,0
"7072",2014-01-17,"summer","Sydney",21.3,27.7,0,10.4,12.8,"NE",52,"NNE","NE",6,26,67,57,1016.7,1014,2,0,24.2,27.2,0,0
"7073",2010-08-04,"winter","Melbourne",9.5,13.8,0,1.2,0.1,"N",46,"NNW","WNW",15,20,68,74,1016.1,1014,7,8,10.9,11.7,0,1
"7074",2009-03-01,"fall","Adelaide",15.2,24,0,2.4,5.2,"W",28,"W","WSW",4,17,62,46,1015.7,1014.4,7,7,17.1,21.7,0,0
"7075",2016-11-14,"spring","Adelaide",11.4,18.5,1.8,2.4,8.6,"SW",37,"SW","SW",19,19,58,51,1019.5,1020.2,7,5,14.4,18.1,1,0
"7076",2014-11-07,"spring","Canberra",5.3,27.4,0,2.4,7.6,"ENE",39,"SE","SE",6,9,75,18,1019.1,1017.4,5,7,14.6,25.7,0,0
"7077",2014-12-30,"summer","Adelaide",16.2,23.7,0,2.4,7.6,"W",41,"WSW","SW",19,17,64,55,1016,1015.9,1,1,18.4,22.6,0,0
"7078",2009-03-24,"fall","Adelaide",14.8,22.8,0.6,3.4,0.2,"E",30,"NNE","NNE",7,7,81,49,1015.9,1014.5,8,1,16.7,21.8,0,1
"7079",2015-10-03,"spring","Sydney",14.2,27.5,0,7.2,11.1,"E",22,"W","E",13,11,62,47,1030.6,1024.7,0,1,21.5,27.3,0,0
"7080",2015-03-15,"fall","Adelaide",16.2,24.8,0,4.2,8.6,"ESE",28,"ESE","SSE",11,9,68,31,1017.7,1015.4,1,1,17.9,24.1,0,0
"7081",2016-01-16,"summer","Sydney",14.3,23.8,5.4,6,7.2,"SE",43,"SSE","SSE",20,20,66,45,1026.9,1026.1,7,5,19.7,22.8,1,0
"7083",2017-01-07,"summer","Melbourne",20.9,36.7,0,10.6,10.1,"N",39,"N","N",17,13,43,24,1012.7,1008.3,1,7,28.6,35.9,0,0
"7084",2012-11-30,"spring","Melbourne",24.1,27.7,0.6,12.6,2.6,"SE",33,"SW","SE",17,17,58,55,1008.9,1009.3,7,7,27.3,25.8,0,0
"7085",2014-03-09,"fall","Canberra",13.8,25.8,27,8,7.6,"S",39,"SSE","NW",9,11,89,54,1023.4,1019.6,7,7,16.4,25.5,1,0
"7086",2012-06-11,"winter","Adelaide",2.5,15.4,0,5.7,5.7,"NE",33,"ENE","N",9,15,56,36,1024.1,1020.6,6,7,10.1,14.7,0,0
"7087",2017-02-24,"summer","Canberra",14.8,33.7,0,5.7,7.6,"E",52,"NE","NNW",15,24,74,28,1020.4,1016,7,7,19.8,30.3,0,0
"7088",2015-09-26,"spring","Canberra",0.1,17.6,0,5.7,8.6,"SE",44,"S","SE",20,15,65,50,1030.2,1025.9,8,6,11.5,15.9,0,0
"7089",2017-01-19,"summer","Melbourne",11,23.4,0,8.8,11.8,"S",26,"SE","S",13,11,55,50,1014.3,1009.5,2,1,16.3,21,0,1
"7090",2014-08-01,"winter","Canberra",4.9,8.4,0,4.2,7.6,"NW",69,"WNW","NW",30,24,62,79,1009.4,1009.4,4,2,5.2,5.3,0,0
"7091",2015-05-27,"fall","Canberra",-0.3,16.8,0,5.7,5.7,"WNW",33,"ESE","WNW",7,24,85,61,1026.3,1022.6,8,8,6.9,15.4,0,0
"7093",2012-08-06,"winter","Canberra",4.7,11,1.2,3.4,8.9,"WNW",65,"WNW","WNW",22,31,52,36,1016.1,1017.4,3,6,7,9.6,1,0
"7095",2014-09-06,"spring","Melbourne",6.3,19.4,0,2.4,8.6,"S",30,"N","SSE",9,24,87,53,1030.9,1027.5,6,7,10,18.2,0,0
"7096",2015-09-26,"spring","Sydney",11.1,20.1,3.4,4.4,7.7,"S",43,"W","SSE",22,24,86,48,1028.5,1025.4,6,3,14.4,18.4,1,1
"7097",2010-07-01,"winter","Canberra",-1.4,11.4,0,1.2,5.8,"WNW",31,"SSE","WNW",6,20,99,42,1025.5,1023.8,7,3,3.1,10.6,0,0
"7098",2014-09-05,"spring","Canberra",0.7,15.1,0,2.4,6.8,"S",41,"S","SE",20,15,64,54,1023.8,1023,8,8,10.8,12.9,0,0
"7099",2009-05-08,"fall","Adelaide",10.5,17.7,0,1.2,5.9,"ESE",26,"ESE","SSE",9,9,71,57,1032.7,1029.8,2,2,14.7,17.2,0,0
"7100",2013-12-24,"summer","Adelaide",11,27.1,0,6.4,13.8,"WSW",28,"NNE","SW",11,15,49,32,1019.9,1016.6,8,7,17.6,26,0,0
"7101",2013-11-11,"spring","Melbourne",9.8,19.4,8,5.8,5.3,"SE",52,"SE","ESE",17,33,66,51,1024,1022,5,6,13.3,16.2,1,0
"7102",2017-03-13,"fall","Sydney",22.2,27.4,0,7.2,6.2,"E",56,"NNE","E",7,19,68,63,1011.1,1012.4,6,6,23.7,27,0,0
"7104",2016-03-23,"fall","Adelaide",17.7,25.3,0,2.4,6.8,"SW",33,"SSW","SW",7,15,54,62,1017.3,1018.8,7,7,21.1,22.1,0,0
"7105",2010-01-30,"summer","Adelaide",18.3,36.1,0,8,8.6,"WSW",31,"E","W",11,11,33,15,1012.9,1009.2,3,2,24.5,34.2,0,0
"7106",2011-07-25,"winter","Sydney",8.3,19.1,0.6,1.6,6,"NW",33,"WNW","SSE",13,4,73,53,1017.9,1014.8,1,1,10.9,16.7,0,0
"7107",2012-03-24,"fall","Sydney",13.9,25.2,0,6.6,11.1,"W",44,"W","S",22,15,47,26,1012.6,1011.8,1,0,16.1,24.2,0,0
"7108",2017-02-24,"summer","Melbourne",15.8,20,1.4,7.4,2.9,"S",39,"S","S",9,15,66,53,1024.4,1025.1,7,7,17,18.7,1,0
"7110",2016-05-16,"fall","Sydney",13.6,22.9,0,3.2,9.1,"ENE",28,"W","NE",17,15,66,59,1021.4,1017.7,1,1,16.4,22.4,0,0
"7111",2015-05-10,"fall","Sydney",11.3,21.2,0,4.8,7.8,"NW",52,"N","WNW",20,26,49,33,1011.3,1006,1,5,15.4,20.8,0,0
"7112",2012-01-27,"summer","Sydney",21.8,25.3,2,2.8,2.5,"ESE",46,"ESE","ESE",30,28,80,70,1017.5,1016.8,8,7,23.5,24.1,1,0
"7114",2013-07-15,"winter","Adelaide",12.6,16.8,3.8,2.4,2.9,"W",30,"SW","SW",9,15,94,88,1021.3,1020.9,5,4,13.8,14.6,1,1
"7115",2017-02-06,"summer","Adelaide",16.8,19.3,29,4.2,8.6,"E",33,"ESE","SE",13,7,85,71,1013.2,1014.8,1,1,17.3,18.6,1,0
"7116",2014-05-20,"fall","Sydney",14.4,25.5,0,3.2,4.7,"W",24,"W","WNW",17,7,69,41,1022.9,1019.6,7,7,16.2,25.2,0,0
"7118",2010-12-28,"summer","Melbourne",9,22.8,0,4,13.4,"S",31,"SE","SE",11,15,53,42,1018.8,1016,5,7,13.9,20.3,0,0
"7119",2016-05-23,"fall","Sydney",15.2,26.8,0,4,9.2,"WSW",61,"NW","SSW",9,22,53,32,1013.9,1012.4,3,1,21.5,23.8,0,0
"7121",2015-01-19,"summer","Canberra",13.3,22.4,0,4.2,8.6,"ENE",39,"ENE","ENE",17,26,64,51,1013.9,1012.7,8,8,18.4,20.8,0,0
"7122",2012-06-03,"winter","Sydney",14,15.3,27.4,1.6,0,"SSE",24,"WNW","SSE",11,15,96,94,1014.6,1010.6,7,7,14.2,15.2,1,1
"7124",2016-05-14,"fall","Canberra",0.4,20,0,4.2,5.7,"NW",35,"ESE","NNW",4,20,99,46,1026.8,1022,8,8,5.3,19,0,0
"7127",2012-11-26,"spring","Sydney",20.7,27.2,0,9.4,2.9,"WSW",41,"S","ESE",7,20,74,69,1015.9,1012.3,8,7,22.5,24.1,0,1
"7128",2010-10-06,"spring","Melbourne",11.2,23.9,0,3.6,5.4,"WSW",70,"N","N",43,48,73,66,1016.4,1011.9,3,7,15.6,21.1,0,1
"7129",2016-02-11,"summer","Sydney",20.7,28.4,0,10.4,9.6,"E",26,"WSW","E",6,20,65,58,1015.8,1014.2,3,7,24.6,26.7,0,0
"7131",2009-01-01,"summer","Canberra",12.6,27.1,0,10.6,13.3,"W",65,"NW","WNW",26,41,37,24,1003.1,1001.1,1,1,19.7,26.2,0,0
"7132",2015-06-19,"winter","Adelaide",5.3,15.3,0.2,4.2,8.6,"ENE",20,"SSE","ESE",2,9,95,60,1026.8,1025.8,8,8,9.6,14.1,0,0
"7133",2013-07-17,"winter","Adelaide",10.3,19.7,0,1.2,5,"NNE",57,"NNE","NE",15,22,60,48,1013.5,1007.2,1,6,15.1,19.3,0,1
"7135",2011-05-14,"fall","Canberra",-3.4,14,0,2.8,9.6,"W",52,"NW","SSW",20,24,54,21,1017.1,1018.8,1,2,7.7,11.4,0,0
